bait_gene,auroc_score
ZNF678,0.7746711575509372
SNAP47,0.7408221852213355
ARF1,0.7100476545903428
RAB4A,0.7407471198377158
NUP133,0.761574871461196
TAF5L,0.7434460584486421
URB2,0.7471378538209795
GALNT2,0.6597198300608565
COG2,0.51783595514219
TTC13,0.7331687526313774
C1orf131,0.6618705862088764
GNPAT,0.6306566642426098
SPRTN,0.5699786938161033
TSNAX,0.4476658884168357
SIPA1L2,0.7070399714216454
NTPCR,0.6227976167693701
COA6,0.6743124533501751
TARBP1,0.7460125165068611
TOMM20,0.7028808001939245
RBM34,0.47091769689082813
ARID4B,0.756180742952288
GGPS1,0.7318539358098409
TBCE,0.792264707008076
NID1,0.7098786695755349
LGALS8,0.7940955078399102
MTR,0.7700973450198391
CHRM3,0.7416489636561979
FH,0.5950230285400798
OPN3,0.59958086926566
EXO1,0.627339533815593
CEP170,0.6486265804212755
SDCCAG8,0.5125157882650131
DESI2,0.732715163346156
COX20,0.7285758028093542
HNRNPU,0.5410877636161824
SMYD3,0.7457024745937877
ZNF695,0.7271458919446518
ZNF670,0.77424375805361
ZNF124,0.789674793636213
ZNF496,0.7203084931297126
SH3BP5L,0.7317270767150202
TMEM18,0.6761842793534146
PXDN,0.5496870873284722
TRAPPC12,0.7306424757420911
RNASEH1,0.5769829422946887
RPS7,0.5333113267122108
ID2,0.7147901475569846
KIDINS220,0.5820415661958893
ITGB1BP1,0.6221150533930416
CPSF3,0.6502851456347839
IAH1,0.7947270384404385
ADAM17,0.58083481655853475
YWHAQ,0.48689095571630875
TAF1B,0.6213814089682494
RRM2,0.5195583113254487
HPCAL1,0.6238732273066544
ODC1,0.7123920337836975
NOL10,0.6323917786198185
PDIA6,0.5509817430244575
ROCK2,0.4756127122644518
E2F6,0.7319458000803812
LPIN1,0.5035850524999681
NBAS,0.659809137418507
DDX1,0.723179086768477
SMC6,0.5449024636072517
WDR35,0.6584695270537503
LAPTM4A,0.633871729118026
PUM2,0.7054196807899873
RHOB,0.6470955971472677
LDAH,0.7430900844002986
UBXN2A,0.7262215077223403
WDCP,0.7409576300378918
SF3B6,0.5176700986208392
ITSN2,0.5817417486380628
NCOA1,0.7895408325997372
CENPO,0.7481311362461962
DNMT3A,0.4981914221737383
DTNB,0.6210771085720848
RAB10,0.6070029726591902
HADHA,0.5152524208673019
HADHB,0.7374174656944364
SELENOI,0.7291439398289028
TMEM214,0.7157145317792961
OST4,0.6793546905500056
SLC5A6,0.7447091921685709
MPV17,0.7267513810744951
EIF2B4,0.7393006832405121
SNX17,0.6443143108661538
PPM1G,0.5388423214809711
NRBP1,0.6653461935928349
IFT172,0.6319835164134164
ZNF512,0.5454829614319796
GPN1,0.633080721093122
SUPT7L,0.7310845725440661
SLC4A1AP,0.5258608591367805
MRPL33,0.6753677549406105
PPP1CB,0.614256005919802
TRMT61B,0.7453528278536891
WDR43,0.5186907541368443
YPEL5,0.7884053533381815
LCLAT1,0.7577474132761767
MEMO1,0.5242724639899975
DPY30,0.7081299879428145
SPAST,0.5253660217029339
YIPF4,0.6098608081040048
LTBP1,0.672440718837917
FAM98A,0.6453285872851838
CRIM1,0.7033415628409025
STRN,0.6862777745880462
HEATR5B,0.7060384531965654
GPATCH11,0.6515226904479401
EIF2AK2,0.6820785649583444
CEBPZOS,0.7059654360682093
CEBPZ,0.6975542542197726
PRKD3,0.6503935902833595
QPCT,0.7653895714522653
SRSF7,0.5869917454485143
MORN2,0.7030430039616467
SOS1,0.7795001339610366
THUMPD2,0.6104323362232302
COX7A2L,0.7251880346787621
MTA3,0.6952577793087611
ZFP36L2,0.7878695091922788
THADA,0.7474249296664178
LRPPRC,0.501588395146783
PPM1B,0.5349486134236665
PREPL,0.5268368609739604
SRBD1,0.7008203518709891
PRKCE,0.7879715747438794
RHOQ,0.6686857667795832
PIGF,0.7448297640236551
MCFD2,0.4939015832918692
CALM2,0.6788080610897399
MSH2,0.7315548410966944
MSH6,0.6669026932547427
FBXO11,0.6860883045300569
FOXN2,0.6774415800654533
ERLEC1,0.6821725899982776
PSME4,0.7924369426264019
SPTBN1,0.5838723670277235
RTN4,0.7398604253581863
RPS27A,0.542172210101938
MTIF2,0.6022696827037164
CCDC88A,0.7115002583682609
CFAP36,0.7237978591750551
PPP4R3B,0.4542172210101938
PNPT1,0.4703116826782
EFEMP1,0.6657748177068381
VRK2,0.48575547645475303
PAPOLG,0.7140952526760311
REL,0.7447978464168613
PUS10,0.6727679853017167
PEX13,0.6822070390997301
USP34,0.46819382248248936
XPO1,0.5033171304270168
CCT4,0.6465005454441064
COMMD1,0.7153413331802262
B3GNT2,0.7283975426307631
EHBP1,0.7236435666303037
WDPCP,0.6737555262100247
MDH1,0.4341868565085926
UGP2,0.5226521733583394
RAB1A,0.6665901175029662
ACTR2,0.5947292874777517
PNO1,0.6084191321876474
PPP3R1,0.7301199977033932
GFPT1,0.7471780444393409
NFU1,0.7918883402865491
GMCL1,0.5586840443245106
SNRNP27,0.5520151567344126
PCBP1,0.7779244970082035
TIA1,0.5697490463250022
PCYOX1,0.5534376953598448
