bait_gene,auroc_score
TMSB10,0.48682030968671225
KCMF1,0.6254711319169367
TGOLN2,0.49388428760052816
RETSAT,0.6722362261433201
MAT2A,0.5553414956187732
GGCX,0.5714920177649742
RNF181,0.6314788140679389
USP39,0.5739827151602449
POLR1A,0.4981274756931941
PTCD3,0.5551254351218341
IMMT,0.5842335854039131
MRPL35,0.5341015484335614
KDM3A,0.5847377265634378
RNF103-CHMP3,0.6525567158804465
RMND5A,0.5800804225183052
RGPD1,0.5308666426599448
RGPD2,0.5585703997119194
KRCC1,0.4603168887288441
RPIA,0.544526467410875
MRPS5,0.6344616492617934
ZNF514,0.6073340535349898
FAHD2A,0.6967170807826191
ANKRD36C,0.6103108870483736
GPAT2,0.6665706397791381
STARD7,0.5957388068659224
SNRNP200,0.5429960388908894
NCAPH,0.6306565838434761
KANSL3,0.6464710118833273
LMAN2L,0.42738566798703637
ANKRD39,0.6221702076581442
FAHD2B,0.598205497539311
ANKRD36,0.6344496459008523
ANKRD36B,0.6228183891489617
INPP4A,0.6088224702916817
UNC50,0.57224222782379075
MGAT4A,0.5955107430080423
TSGA10,0.5537090385307887
MITD1,0.5143020045612772
MRPL30,0.49986196134917776
TXNDC9,0.5994598487576521
EIF5B,0.5537090385307887
REV1,0.6155263473772656
PDCL3,0.5925759212579522
RPL31,0.5590445324690914
TBC1D8,0.622776377385668
RNF149,0.5993098067458889
MAP4K4,0.5443524186772296
TMEM182,0.5863401752490698
MRPS9,0.7415616372584324
TGFBRAP1,0.5991237546513024
C2orf49,0.5645300684191574
UXS1,0.5073580602568719
RGPD3,0.5697935421918138
RGPD4,0.5887408474372825
GCC2,0.5944064338014644
LIMS1,0.5883027247629337
RANBP2,0.5824990997479295
CCDC138,0.5913635818029048
RGPD5,0.5840895450726203
NPHP1,0.5454927379666307
RGPD6,0.5749069739527067
BUB1,0.5833393350138039
ZC3H8,0.5691213539791141
ZC3H6,0.608510382907214
RGPD8,0.5775357099987997
POLR1B,0.5190253270915857
SLC20A1,0.6101428399951986
NT5DC4,0.5965310286880326
CKAP2L,0.5522986436202136
RABL2B,0.6222422278237907
SLC35F5,0.625801224342816
ACTR3,0.4758432361061097
DDX18,0.5604429240187253
CCDC93,0.5804105149441844
INSIG2,0.5666786700276077
DBI,0.5329192173808666
TMEM177,0.6243128075861241
RALB,0.6240307286040091
TFCP2L1,0.5900492137798584
NIFK,0.5864302004561277
TSN,0.5746308966510623
ERCC3,0.5463029648301524
IWS1,0.5316468611211139
MYO7B,0.5587564518065059
WDR33,0.5176209338614812
POLR2D,0.6469331412795583
SAP130,0.6844196374984997
UGGT1,0.5463569799543873
CCDC74B,0.6013563797863402
SMPD4,0.5932421077901813
IMP4,0.5859560676989557
PTPN18,0.5581082703156884
FAM168B,0.567650942263834
PLEKHB2,0.5870903853078863
MGAT5,0.6484695714800144
CCNT2,0.6046633057256032
RAB3GAP1,0.5484515664386028
ZRANB3,0.5794142359860761
R3HDM1,0.5135697995438723
UBXN4,0.5797023166486617
MCM6,0.704921377985836
SPOPL,0.5741807706157724
ZEB2,0.648679630296483
ORC4,0.5790241267554915
EPC2,0.5638998919697515
MMADHC,0.6408774456847918
RND3,0.5796362981634858
NMI,0.49458048253510983
RIF1,0.5201836514223983
STAM2,0.5689232985235866
PRPF40A,0.4887008475197877
PKP4,0.6335433921498019
TANC1,0.5871504021125915
BAZ2B,0.6116072500300084
RBMS1,0.5554675309086544
TANK,0.6010863041651663
PSMD14,0.6319109350618173
TTC21B,0.6038530788620814
STK39,0.5762033369343417
SPC25,0.49671708078261917
PPIG,0.508498379546273
KLHL23,0.5693914296002881
SSB,0.4952889635719858
METTL5,0.5417176809506662
UBR3,0.6067698955707598
GORASP2,0.6922398271516025
TLK1,0.5726023286520225
METTL8,0.6179750330092426
DYNC1I2,0.45944664506061694
SLC25A12,0.5818989317008763
HAT1,0.5868983315328292
ITGA6,0.5900912255431521
PDK1,0.6295582763173689
MAP3K20,0.5631556835914056
CDCA7,0.486388188692834
SP3,0.607087984635698
OLA1,0.5545012603528988
CIR1,0.48853679030128433
SCRN3,0.5539971191933741
WIPF1,0.5957688152682751
CHN1,0.6168047053174889
LNPK,0.6033789461049094
MTX2,0.5742287840595367
HNRNPA3,0.5814788140679391
NFE2L2,0.5823490577361661
RBM45,0.592924018725243
OSBPL6,0.5268575201056296
PRKRA,0.6944784539671107
PJVK,0.6064277997839396
FKBP7,0.5213059656703877
TTN,0.6506421798103469
SESTD1,0.5955587564518066
CWC22,0.5624534869763534
UBE2E3,0.5609830752610732
ITGA4,0.5978814067939023
ITPRID2,0.5945204657304045
DNAJC10,0.5836874324810947
NCKAP1,0.6003540991477614
NUP35,0.5092785980074421
ZC3H15,0.638566798703637
ITGAV,0.5918017044772537
TFPI,0.6945504741327572
